time,latitude,longitude,depth,temperature,salinity,platform,cycle_number,profile_id,data_mode
2025-11-12 18:28:00.519134,12.5576,85.3422,277.1,15.23,34.31,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,305.0,14.7,34.08,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,332.9,13.45,34.09,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,360.7,13.04,34.24,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,388.6,12.42,34.21,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,416.4,11.59,34.19,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,444.3,10.76,34.28,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,472.1,10.36,34.08,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,500.0,8.97,34.15,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,520.0,8.4,34.1,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,581.7,8.18,34.22,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,643.3,8.89,34.04,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,705.0,8.23,34.07,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,766.7,7.35,34.15,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,828.3,8.05,34.45,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,890.0,7.39,34.43,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,951.7,7.1,34.08,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1013.3,7.25,34.14,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1075.0,6.88,33.99,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1136.7,6.97,34.31,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1198.3,6.15,34.23,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1260.0,6.31,34.03,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1321.7,5.36,34.09,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1383.3,5.38,34.41,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1445.0,5.19,33.97,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1506.7,5.77,34.22,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1568.3,4.93,34.22,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1630.0,4.28,34.4,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1691.7,4.26,34.04,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1753.3,4.6,34.1,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1815.0,3.42,34.29,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1876.7,3.71,34.46,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,1938.3,3.19,34.15,2902746,2,2902746_002,D
2025-11-12 18:28:00.519134,12.5576,85.3422,2000.0,3.13,34.02,2902746,2,2902746_002,D
2025-11-23 21:14:52.757145,12.3857,85.3875,5.0,28.62,33.54,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,11.8,28.77,33.59,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,18.6,28.18,33.47,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,25.4,27.52,33.51,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,32.1,27.92,33.89,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,38.9,27.57,33.87,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,45.7,26.67,34.18,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,52.5,26.47,34.03,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,59.3,26.8,34.06,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,66.1,25.66,34.19,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,72.9,24.88,34.36,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,79.6,24.35,34.18,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,86.4,24.36,34.23,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,93.2,23.64,34.14,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,100.0,22.86,34.31,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,110.0,21.48,34.21,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,137.9,20.45,34.37,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,165.7,18.09,34.49,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,193.6,17.63,34.42,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,221.4,16.68,34.4,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,249.3,16.66,34.07,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,277.1,15.29,34.45,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,305.0,15.14,34.1,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,332.9,13.65,34.17,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,360.7,12.77,34.12,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,388.6,11.31,34.1,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,416.4,11.34,34.16,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,444.3,10.32,34.39,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,472.1,9.58,33.96,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,500.0,8.99,34.17,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,520.0,8.67,34.31,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,581.7,8.43,34.05,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,643.3,8.55,34.28,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,705.0,8.2,34.21,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,766.7,7.77,34.03,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,828.3,8.21,34.04,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,890.0,7.26,34.15,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,951.7,7.11,33.95,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1013.3,7.0,34.13,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1075.0,6.56,34.1,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1136.7,6.5,34.1,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1198.3,5.97,34.09,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1260.0,5.96,34.22,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1321.7,5.88,34.28,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1383.3,5.72,34.21,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1445.0,5.25,34.17,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1506.7,5.31,34.18,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1568.3,4.5,34.16,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1630.0,4.41,34.44,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1691.7,4.44,34.14,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1753.3,3.54,34.16,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1815.0,3.48,34.29,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1876.7,3.23,34.13,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,1938.3,3.04,34.13,2902746,3,2902746_003,D
2025-11-23 21:14:52.757145,12.3857,85.3875,2000.0,2.67,34.24,2902746,3,2902746_003,D
2025-12-03 02:03:02.302456,12.4871,85.3008,5.0,29.43,33.41,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,11.8,28.84,33.43,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,18.6,28.57,33.62,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,25.4,27.7,33.53,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,32.1,27.57,33.9,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,38.9,27.23,34.18,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,45.7,26.75,34.06,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,52.5,26.5,34.02,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,59.3,26.59,34.14,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,66.1,26.4,34.11,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,72.9,24.56,34.34,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,79.6,24.93,34.1,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,86.4,24.04,34.19,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,93.2,23.58,34.27,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,100.0,23.2,34.3,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,110.0,21.69,34.25,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,137.9,20.13,34.41,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,165.7,18.61,34.54,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,193.6,17.79,34.5,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,221.4,17.45,34.02,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,249.3,16.19,34.13,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,277.1,15.78,34.18,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,305.0,14.59,34.44,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,332.9,13.24,34.12,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,360.7,13.11,34.17,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,388.6,12.8,34.3,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,416.4,11.28,34.32,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,444.3,10.12,34.06,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,472.1,9.86,34.32,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,500.0,9.03,34.24,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,520.0,8.99,34.15,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,581.7,9.25,34.41,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,643.3,8.38,34.24,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,705.0,8.17,34.31,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,766.7,7.75,34.2,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,828.3,7.3,33.82,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,890.0,7.19,34.31,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,951.7,6.81,34.23,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1013.3,6.87,34.1,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1075.0,6.95,34.42,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1136.7,6.04,34.13,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1198.3,6.86,34.08,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1260.0,6.25,34.32,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1321.7,5.71,34.13,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1383.3,5.07,34.15,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1445.0,5.01,34.18,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1506.7,4.52,34.24,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1568.3,5.07,34.07,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1630.0,4.67,34.32,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1691.7,4.47,34.25,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1753.3,3.81,34.17,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1815.0,4.02,34.01,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1876.7,3.47,34.25,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,1938.3,3.06,34.26,2902746,4,2902746_004,D
2025-12-03 02:03:02.302456,12.4871,85.3008,2000.0,2.89,34.02,2902746,4,2902746_004,D
2025-12-13 05:46:18.607805,12.5512,85.1678,5.0,29.27,33.41,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,11.8,28.85,33.5,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,18.6,27.88,33.54,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,25.4,27.9,33.5,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,32.1,27.68,33.99,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,38.9,27.42,34.03,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,45.7,27.09,34.06,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,52.5,26.83,33.97,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,59.3,26.29,33.91,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,66.1,25.65,34.26,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,72.9,25.3,34.1,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,79.6,24.08,34.21,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,86.4,24.3,33.86,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,93.2,23.75,34.32,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,100.0,22.84,34.17,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,110.0,21.83,34.12,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,137.9,19.6,34.41,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,165.7,18.61,34.47,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,193.6,18.22,34.45,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,221.4,17.07,34.2,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,249.3,16.36,34.01,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,277.1,15.0,34.14,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,305.0,14.72,34.09,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,332.9,14.07,34.25,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,360.7,12.93,34.16,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,388.6,12.04,34.36,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,416.4,10.91,34.38,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,444.3,10.5,34.27,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,472.1,9.69,34.3,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,500.0,8.97,34.3,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,520.0,8.96,34.11,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,581.7,8.51,34.1,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,643.3,8.36,34.19,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,705.0,8.4,34.27,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,766.7,8.07,34.39,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,828.3,7.57,34.07,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,890.0,8.15,34.23,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,951.7,7.19,34.02,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1013.3,6.7,34.19,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1075.0,6.62,34.41,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1136.7,6.2,34.34,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1198.3,6.45,34.04,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1260.0,5.73,34.28,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1321.7,5.31,34.35,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1383.3,5.38,34.07,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1445.0,5.88,34.16,2902746,5,2902746_005,D
2025-12-13 05:46:18.607805,12.5512,85.1678,1506.7,4.92,34.34,2902746,5,2902746_005,D
